Date,Open,High,Low,Close,Volume
2018-04-19,5348.32,5353.25,5294.05,5299.97,5175649
2018-04-20,5276.28,5313.78,5262.47,5313.78,5254290
2018-04-23,5311.81,5315.75,5268.39,5279.24,3838768
2018-04-24,5325.63,5366.09,5283.2,5366.09,6342380
2018-04-25,5335.5,5358.2,5289.1,5338.45,6753111
2018-04-26,5377.92,5395.69,5333.51,5371.02,5338302
2018-04-27,5380.87,5382.85,5297.02,5328.58,7303895
2018-05-01,5062.15,5079.92,4971.37,5005.91,16785594
2018-05-02,5060.18,5062.15,4997.02,5015.78,9188217
2018-05-07,5123.34,5155.9,5095.71,5129.25,7688482
2018-05-08,5033.54,5133.2,5026.63,5113.47,5358063
2018-05-09,5063.14,5107.55,5057.22,5070.05,5293103
2018-05-10,5112.48,5119.38,5033.54,5041.43,4166909
2018-05-11,5058.2,5111.5,5028.61,5108.54,5638875
2018-05-14,5180.56,5224.97,5167.74,5219.05,5516153
2018-05-15,5182.53,5213.13,5176.62,5201.28,3305213
2018-05-16,5201.28,5234.84,5200.31,5207.21,3660714
2018-05-17,5249.63,5328.58,5239.78,5318.72,6683998
2018-05-18,5332.54,5387.78,5312.8,5344.38,5860202
2018-05-21,5346.34,5384.84,5309.84,5316.73,5322492
2018-05-22,5319.7,5323.66,5119.38,5212.14,9485954
2018-05-23,5131.22,5143.07,5073.02,5081.89,12171977
2018-05-24,5032.55,5041.43,4998.02,5032.55,5994480
2018-05-25,5022.67,5028.61,4975.31,5013.8,5712955
2018-05-28,5073.99,5129.25,5066.1,5114.45,5013606
2018-05-29,5115.44,5134.2,5072.02,5091.76,3999190
2018-05-30,4993.09,5052.29,4964.47,5051.3,5749539
2018-05-31,5062.15,5092.74,4999.0,5091.76,7202555
2018-06-01,5091.76,5127.28,5077.95,5093.73,4090093
2018-06-04,5173.66,5248.66,5162.81,5248.66,7144387
2018-06-05,5322.67,5336.48,5282.2,5317.73,7393076
2018-06-06,5348.32,5471.67,5347.34,5465.74,14957011
2018-06-07,5453.91,5463.78,5387.78,5447.98,7858836
2018-06-08,5427.27,5453.91,5375.95,5377.92,7645513
2018-06-11,5395.69,5460.8,5389.77,5436.14,5432547
2018-06-12,5498.32,5535.81,5369.04,5405.56,6654608
2018-06-13,5423.31,5434.17,5376.94,5428.25,4357023
2018-06-14,5392.73,5417.39,5315.75,5315.75,4122825
2018-06-15,5377.92,5407.52,5340.42,5372.99,5425048
2018-06-18,5318.72,5326.6,5267.4,5288.13,3857212
2018-06-19,5244.71,5334.5,5231.87,5235.83,4736644
2018-06-20,5265.43,5340.42,5192.41,5332.54,5276786
2018-06-21,5476.6,5494.36,5414.43,5414.43,8695805
2018-06-22,5338.45,5437.13,5326.6,5423.31,5282968
2018-06-25,5474.63,5476.6,5411.47,5418.38,4083201
2018-06-26,5344.38,5423.31,5301.95,5414.43,5850981
2018-06-27,5466.74,5525.94,5458.84,5521.0,9176765
2018-06-28,5506.2,5667.05,5497.32,5650.27,11723851
2018-06-29,5613.77,5631.52,5561.46,5589.09,6600290
2018-07-02,5619.68,5673.96,5511.14,5521.0,7071421
2018-07-03,5588.1,5609.81,5376.94,5549.63,6775812
2018-07-04,5545.67,5575.28,5429.23,5458.84,5052318
2018-07-05,5446.99,5453.91,5249.63,5273.32,8315373
2018-07-06,5358.2,5396.67,5297.02,5377.92,6424870
2018-07-09,5417.39,5618.69,5400.62,5616.73,7111856
2018-07-10,5624.62,5688.76,5622.64,5629.56,7447596
2018-07-11,5624.62,5691.71,5554.56,5666.05,7563936
2018-07-12,5723.29,5814.09,5705.53,5717.38,7057133
2018-07-13,5802.24,5909.8,5781.51,5898.94,9991845
2018-07-17,5920.65,5968.01,5873.28,5926.57,7708244
2018-07-18,6002.56,6019.34,5881.17,5895.98,5165212
2018-07-19,5877.23,5938.41,5835.78,5860.45,4744040
2018-07-20,5860.45,5894.01,5807.17,5854.52,5215781
2018-07-23,5782.5,5868.35,5781.51,5810.12,4319831
2018-07-24,5836.77,5883.15,5747.97,5759.81,5391302
2018-07-25,5798.28,5874.27,5784.47,5836.77,3677232
2018-07-26,5883.15,5888.09,5841.7,5866.38,3022574
2018-07-27,5886.1,5889.07,5823.94,5887.1,3018723
2018-07-30,5843.68,5853.56,5774.6,5787.44,3815764
2018-07-31,5734.16,5797.3,5692.7,5750.92,5917461
2018-08-01,5969.0,6102.21,5965.06,6024.26,13669178
2018-08-02,6068.66,6156.48,6024.26,6036.1,8102559
2018-08-03,6132.8,6152.54,6014.39,6030.17,5298777
2018-08-06,6011.43,6056.82,5982.81,5993.67,3370880
2018-08-07,6041.03,6097.28,6025.24,6081.49,4401410
2018-08-08,6030.17,6055.83,6004.52,6014.39,4506195
2018-08-09,6019.34,6080.52,5992.69,6071.62,3460668
2018-08-10,6101.23,6118.0,5961.1,5970.98,4943275
2018-08-13,5942.35,5978.87,5797.3,5838.74,6738215
2018-08-14,5887.1,5948.28,5861.45,5944.33,5070762
2018-08-15,5926.57,5960.12,5883.15,5920.65,3274810
2018-08-16,5821.97,5880.19,5733.16,5868.35,6928126
2018-08-17,5960.12,5984.79,5920.65,5960.12,4471638
2018-08-20,5876.24,5942.35,5865.39,5920.65,4327431
2018-08-21,5948.28,5953.21,5883.15,5893.02,3832790
2018-08-22,5936.45,5939.4,5894.99,5911.76,2836818
2018-08-23,5921.63,5938.41,5894.01,5904.86,3597275
2018-08-24,5935.45,5974.92,5916.7,5974.92,4137013
2018-08-27,6019.34,6113.06,6004.52,6088.4,4823897
2018-08-28,6159.45,6197.93,6077.55,6091.35,5013707
2018-08-29,6139.71,6228.52,6116.04,6208.78,6359506
2018-08-30,6307.46,6337.06,6256.16,6260.09,7920755
2018-08-31,6217.66,6305.48,6204.84,6264.05,5125689
2018-09-03,6278.85,6281.81,6161.41,6192.99,4136506
2018-09-04,6209.77,6212.74,6161.41,6194.98,3167897
2018-09-05,6201.88,6214.71,6138.72,6151.56,3928253
2018-09-06,6108.13,6239.37,6091.35,6204.84,4807379
2018-09-07,6158.46,6166.35,6059.77,6147.6,6007754
2018-09-10,6266.02,6292.66,6157.48,6162.41,5918271
2018-09-11,6232.47,6267.01,6198.92,6251.22,5517166
2018-09-12,6315.35,6337.06,6247.28,6267.99,6812802
2018-09-13,6275.89,6335.1,6263.06,6309.44,4887944
2018-09-14,6390.35,6553.17,6376.53,6542.31,9683061
2018-09-18,6534.42,6603.49,6476.2,6564.02,6984371
2018-09-19,6640.01,6683.42,6565.01,6593.63,7707130
2018-09-20,6512.71,6551.19,6470.28,6487.06,6566443
2018-09-21,6507.77,6517.65,6341.01,6358.78,11630821
2018-09-25,6390.35,6569.95,6369.63,6569.95,9116164
2018-09-26,6636.21,6705.44,6601.6,6693.58,8938700
2018-09-27,6675.77,6743.02,6591.71,6591.71,6791891
2018-09-28,6740.05,6896.32,6716.32,6889.4,11121505
2018-10-01,6814.23,6848.84,6769.72,6803.35,6678646
2018-10-02,6853.79,6864.66,6715.32,6760.82,6815248
2018-10-03,6636.21,6667.86,6543.24,6548.18,9111602
2018-10-04,6669.83,6739.06,6537.31,6540.28,9160641
2018-10-05,6475.0,6566.98,6443.35,6523.46,7337795
2018-10-09,6388.96,6560.06,6380.06,6504.67,6430518
2018-10-10,6520.49,6535.33,6430.49,6496.75,4454284
2018-10-11,6133.8,6280.17,6083.35,6218.85,14482566
2018-10-12,6119.95,6220.83,6090.28,6189.19,12291370
2018-10-15,6182.25,6252.48,6139.73,6149.62,6329709
2018-10-16,6216.87,6286.09,6137.75,6286.09,6710395
2018-10-17,6399.84,6489.84,6361.27,6426.54,7846994
2018-10-18,6434.46,6448.31,6336.54,6347.41,4570058
2018-10-19,6210.94,6339.51,6128.85,6271.27,6972072
2018-10-22,6173.36,6280.17,6124.9,6239.62,4920411
2018-10-23,6173.36,6253.47,6107.09,6116.0,6820203
2018-10-24,6155.55,6196.11,6011.16,6139.73,7219697
2018-10-25,5835.12,5887.53,5786.66,5804.46,11164679
2018-10-26,5978.53,5983.47,5703.58,5769.84,10727269
2018-10-29,5868.74,5907.32,5706.55,5738.2,7444165
2018-10-30,5671.93,5814.34,5599.73,5797.54,8847800
2018-10-31,6161.48,6205.98,5975.55,6072.48,12543240
2018-11-01,6181.27,6284.12,6126.87,6217.86,10112812
2018-11-02,6179.29,6207.98,5979.5,6121.93,10483892
2018-11-05,6012.15,6108.08,5941.93,5941.93,6614137
2018-11-06,5935.0,6055.66,5906.32,6023.03,5738507
2018-11-07,6008.19,6109.08,5967.64,6037.87,7581070
2018-11-08,6210.94,6228.74,6138.74,6190.16,5794523
2018-11-09,6180.27,6212.91,6146.66,6179.29,5662369
2018-11-12,6097.2,6103.14,5987.42,5989.4,6006655
2018-11-13,5690.73,5862.81,5671.93,5828.2,10727472
2018-11-14,5832.15,5853.92,5733.25,5788.63,6055291
2018-11-15,5738.2,5791.6,5727.31,5745.12,3952062
2018-11-16,5754.02,5815.34,5618.53,5627.43,5592704
2018-11-19,5614.56,5829.18,5587.87,5826.21,5254483
2018-11-20,5702.59,5727.31,5625.45,5646.22,5789265
2018-11-21,5484.02,5668.96,5457.32,5623.47,6744875
2018-11-22,5646.22,5665.01,5558.2,5627.43,3948927
2018-11-26,5647.2,5660.06,5568.09,5636.33,3870667
2018-11-27,5730.28,5770.83,5678.85,5738.2,4819299
2018-11-28,5756.99,5847.97,5745.12,5839.07,5314545
2018-11-29,5934.02,5972.58,5790.61,5825.22,6336686
2018-11-30,5831.16,5879.62,5777.75,5871.71,6446089
2018-12-03,6023.03,6090.28,5991.38,6054.68,6641234
2018-12-04,6081.37,6110.05,5888.53,5888.53,6645886
2018-12-05,5770.83,5928.08,5759.96,5869.74,4692201
2018-12-06,5825.22,5859.84,5630.38,5712.49,6810193
2018-12-07,5797.54,5854.89,5740.17,5821.28,5481683
2018-12-10,5662.05,5702.59,5621.49,5631.38,4575719
2018-12-11,5693.7,5736.22,5639.3,5671.93,5837496
2018-12-12,5770.83,5889.51,5737.2,5875.66,6416260
2018-12-13,5934.02,5940.94,5833.14,5888.53,5497860
2018-12-14,5872.71,5923.14,5744.13,5790.61,6201498
2018-12-17,5769.84,5811.39,5696.66,5774.78,3629919
2018-12-18,5642.26,5680.84,5515.66,5520.62,7346794
2018-12-19,5514.69,5529.51,5376.22,5488.97,6119699
2018-12-20,5434.58,5492.92,5295.12,5363.37,7759734
2018-12-21,5265.45,5280.29,5033.04,5235.79,13213712
2018-12-25,4973.7,5069.63,4934.14,4945.02,7461657
2018-12-26,5006.34,5054.79,4944.03,5046.88,7161354
2018-12-27,5340.61,5343.58,5219.96,5324.79,8368933
2018-12-28,5225.89,5308.97,5194.24,5267.43,6052662
2019-01-04,5091.39,5127.99,4969.74,5125.01,9140520
2019-01-07,5343.58,5421.72,5276.33,5310.94,6954479
2019-01-08,5335.67,5348.53,5251.61,5316.87,5828294
2019-01-09,5379.19,5404.9,5313.91,5353.47,5089773
2019-01-10,5290.18,5325.79,5165.57,5188.31,6644167
2019-01-11,5228.86,5283.26,5221.94,5261.5,5733755
2019-01-15,5332.7,5397.98,5241.71,5387.1,7425459
2019-01-16,5411.82,5419.73,5258.53,5297.1,4484113
2019-01-17,5332.7,5350.5,5281.28,5307.0,3958128
2019-01-18,5307.97,5375.23,5296.11,5369.29,4027997
2019-01-21,5448.42,5461.27,5356.44,5376.22,3530627
2019-01-22,5361.39,5369.29,5271.39,5293.15,3826884
2019-01-23,5292.15,5328.75,5231.83,5290.18,3953073
2019-01-24,5184.36,5224.9,5157.65,5201.17,5395839
2019-01-25,5224.9,5313.91,5224.9,5265.45,6811911
2019-01-28,5302.05,5344.58,5265.45,5313.91,4056106
2019-01-29,5281.28,5318.86,5222.92,5290.18,4348724
2019-01-30,5262.48,5271.39,5221.94,5222.92,4860249
2019-01-31,5339.63,5406.87,5328.75,5406.87,6384208
2019-02-01,5439.51,5506.77,5397.98,5438.52,6262469
2019-02-04,5042.93,5060.73,4955.9,4999.41,21868490
2019-02-05,5042.93,5086.44,4946.99,4981.61,11391474
2019-02-06,4983.59,4995.46,4774.9,4785.79,19239681
2019-02-07,4722.48,4768.98,4652.26,4661.16,13146271
2019-02-08,4864.91,4974.68,4846.12,4852.05,18900755
2019-02-12,4894.58,4904.46,4765.01,4800.62,13734035
2019-02-13,4819.41,4937.1,4819.41,4925.24,12150823
2019-02-14,4955.9,4983.59,4897.54,4982.59,9665695
2019-02-15,4946.0,5010.28,4913.37,4990.51,8216559
2019-02-18,5002.38,5030.07,4954.91,5024.14,7428189
2019-02-19,5026.11,5092.38,5017.22,5092.38,7501798
2019-02-20,5103.25,5218.97,5099.3,5216.0,12085303
2019-02-21,5202.15,5299.08,5170.51,5281.28,11768317
2019-02-22,5202.15,5283.26,5192.26,5254.57,7455995
2019-02-25,5286.22,5338.64,5277.32,5317.87,7163376
2019-02-26,5330.73,5377.21,5247.65,5272.37,7184003
2019-02-27,5289.18,5354.47,5280.29,5322.82,8027276
2019-02-28,5340.61,5353.47,5275.34,5282.26,6136686
2019-03-01,5299.08,5318.86,5249.62,5256.55,6381579
2019-03-04,5339.63,5349.52,5258.53,5267.43,7219291
2019-03-05,5230.83,5285.23,5213.03,5267.43,6024250
2019-03-06,5271.39,5305.01,5250.62,5272.37,6654481
2019-03-07,5227.86,5239.74,5163.58,5171.5,7275206
2019-03-08,5083.47,5148.75,5004.35,5007.32,9740214
2019-03-11,4959.85,4986.56,4906.44,4969.74,8510187
2019-03-12,5087.43,5116.11,5063.7,5096.33,7897752
2019-03-13,5096.33,5154.68,5051.83,5109.19,6920202
2019-03-14,5142.81,5167.54,5071.6,5071.6,5233959
2019-03-15,5040.95,5107.21,5016.22,5062.7,7452960
2019-03-18,5056.78,5093.36,5029.07,5090.39,6030317
2019-03-19,5090.39,5101.28,5039.96,5067.65,4941846
2019-03-20,4846.12,4918.31,4841.17,4896.56,13705419
2019-03-22,4712.6,4733.37,4628.53,4657.22,18709854
2019-03-25,4499.97,4587.0,4457.44,4579.08,13066393
2019-03-26,4600.84,4716.55,4591.94,4716.55,12803906
2019-03-27,4747.35,4753.31,4670.86,4732.44,7589652
2019-03-28,4677.82,4685.77,4614.26,4641.08,8325882
2019-03-29,4667.89,4671.86,4605.32,4613.26,6796836
2019-04-01,4678.81,4743.37,4663.92,4723.51,7394721
2019-04-02,4771.18,4771.18,4644.06,4648.03,8968472
2019-04-03,4654.97,4701.66,4650.01,4692.72,7514942
2019-04-04,4662.92,4693.71,4615.25,4630.15,9134608
2019-04-05,4681.79,4785.09,4680.8,4783.09,9866407
2019-04-08,4843.68,4854.61,4734.44,4772.17,6354413
2019-04-09,5114.82,5214.14,5026.42,5214.14,23356875
2019-04-10,5065.16,5142.62,5028.41,5086.02,12344941
2019-04-11,5022.46,5116.8,5015.5,5090.98,5583446
2019-04-12,5130.71,5187.32,5085.02,5165.47,7223652
2019-04-15,5238.96,5298.55,5180.36,5184.34,6780927
2019-04-16,5253.86,5337.28,5244.92,5317.42,8744241
2019-04-17,5319.41,5379.0,5284.65,5326.36,5986902
2019-04-18,5294.57,5328.35,5243.92,5262.79,5613351
2019-04-19,5318.41,5341.26,5282.66,5294.57,4664770
2019-04-22,5253.86,5318.41,5241.94,5273.72,3359956
2019-04-23,5263.79,5291.6,5240.95,5251.87,3657085
2019-04-24,5332.32,5337.28,5132.69,5143.62,10371760
2019-04-25,5183.34,5231.01,5147.59,5221.08,5399590
2019-04-26,5115.81,5201.22,5089.98,5176.39,6017210
2019-05-07,5462.42,5532.94,5349.2,5371.05,20426656
2019-05-08,5362.11,5406.8,5291.6,5331.33,10500439
2019-05-09,5233.99,5316.43,5195.26,5293.59,7926655
2019-05-10,5358.15,5467.39,5314.44,5371.05,9888761
2019-05-13,5312.46,5372.04,5283.66,5334.31,5127934
2019-05-14,5174.41,5233.99,5160.5,5227.05,6653557
2019-05-15,5262.79,5435.61,5245.92,5435.61,7946894
2019-05-16,5392.91,5392.91,5298.55,5332.32,5923671
2019-05-17,5661.06,5915.31,5641.19,5859.69,27469774
2019-05-20,5765.34,5838.83,5701.78,5829.9,13198472
2019-05-21,5718.66,5733.56,5555.78,5571.67,12614482
2019-05-22,5651.13,5651.13,5520.03,5535.92,8435028
2019-05-23,5440.58,5452.49,5316.43,5329.34,10684497
2019-05-24,5240.95,5373.04,5211.15,5323.38,8624221
2019-05-27,5318.41,5402.84,5279.68,5385.95,4864333
2019-05-28,5395.88,5452.49,5385.95,5420.71,7307928
2019-05-29,5333.31,5348.21,5266.77,5277.7,6857651
2019-05-30,5225.06,5309.48,5185.33,5299.55,6202073
2019-05-31,5225.06,5294.57,5206.19,5221.08,5979955
2019-06-03,5121.76,5234.99,5117.8,5132.69,6339713
2019-06-04,5123.76,5138.65,5035.36,5049.26,7517862
2019-06-05,5168.45,5202.21,5137.65,5177.38,6150823
2019-06-06,5122.76,5165.47,5095.95,5095.95,4825468
2019-06-07,5106.87,5194.27,5096.94,5193.27,4846612
2019-06-10,5261.81,5326.36,5233.01,5323.38,5456881
2019-06-11,5324.37,5382.97,5320.4,5350.2,4574452
2019-06-12,5296.57,5337.28,5281.66,5284.65,4411137
2019-06-13,5330.33,5376.02,5279.68,5297.55,5579922
2019-06-14,5392.91,5510.1,5364.1,5460.44,10464292
2019-06-17,5553.79,5651.13,5523.01,5596.5,9090607
2019-06-18,5513.07,5620.34,5502.16,5584.59,7890408
2019-06-19,5673.97,5699.79,5633.25,5696.82,7846508
2019-06-20,5686.88,5817.98,5684.89,5738.53,7681480
2019-06-21,5733.56,5785.2,5603.46,5609.41,8159043
2019-06-24,5670.99,5722.64,5649.14,5712.71,6472721
2019-06-25,5669.0,5676.95,5578.63,5592.53,6771060
2019-06-26,5591.54,5650.13,5583.59,5594.52,5556361
2019-06-27,5586.57,5625.3,5542.87,5623.32,7966729
2019-06-28,5660.06,5675.95,5574.65,5609.41,4546764
2019-07-01,5760.38,5777.25,5682.91,5741.51,4898064
2019-07-02,5749.45,5770.31,5711.71,5742.49,4973177
2019-07-03,5809.04,5862.67,5755.41,5795.14,7048858
2019-07-04,5835.85,5858.7,5792.16,5854.72,4343777
2019-07-05,5886.5,5935.17,5879.55,5909.35,4940050
2019-07-08,5959.01,6028.53,5875.58,5898.43,7008884
2019-07-09,5879.55,5934.17,5842.81,5849.76,4409828
2019-07-10,5849.76,5927.23,5829.9,5914.32,5848961
2019-07-11,5907.37,5936.17,5865.65,5933.19,4597309
2019-07-12,5977.88,6008.67,5955.04,6007.67,5801838
2019-07-16,5908.35,5935.17,5805.07,5825.92,7142598
2019-07-17,5830.89,5910.34,5824.93,5910.34,6551157
2019-07-18,5822.94,5830.89,5687.87,5700.78,8426873
2019-07-19,5703.76,5819.96,5702.77,5798.12,7673727
2019-07-22,5745.47,5800.1,5731.57,5784.21,3984522
2019-07-23,5760.38,5855.72,5732.56,5812.02,4850640
2019-07-24,5949.08,5954.04,5898.43,5914.32,5764685
2019-07-25,5889.48,5901.41,5846.78,5864.66,4410633
2019-07-26,5887.5,5926.23,5865.65,5917.3,5408551
2019-07-29,5875.58,5923.26,5801.09,5823.94,4739480
2019-07-30,5883.52,5908.35,5800.1,5818.97,4874906
2019-07-31,6058.33,6202.34,6056.34,6127.85,17991418
2019-08-01,6074.22,6112.95,6014.62,6081.16,7375086
2019-08-02,5959.01,5974.9,5849.76,5899.42,8585557
2019-08-05,5800.1,5836.85,5686.88,5731.57,8767903
2019-08-06,5561.74,5772.29,5542.87,5758.38,9516315
2019-08-07,5827.91,5879.55,5810.03,5870.61,7435801
2019-08-08,5829.9,5886.5,5788.18,5822.94,6277689
2019-08-09,5897.43,5972.91,5883.52,5932.19,6144379
2019-08-13,5879.55,5896.44,5817.98,5848.77,4739078
2019-08-14,5988.8,5991.78,5849.76,5874.59,5017782
2019-08-15,5734.55,5823.94,5705.75,5798.12,5670843
2019-08-16,5739.51,5800.1,5735.55,5776.27,3393081
2019-08-19,5860.68,5896.44,5796.13,5855.72,3743375
2019-08-20,5880.55,5931.2,5834.86,5924.25,3767842
2019-08-21,5869.63,5976.88,5854.72,5954.04,5033590
2019-08-22,5988.8,6005.69,5802.09,5811.03,7780657
2019-08-23,5815.0,5918.28,5805.07,5862.67,4719746
2019-08-26,5758.38,5834.86,5720.65,5799.11,6074702
2019-08-27,5824.93,5855.72,5816.98,5841.81,3382006
2019-08-28,5826.92,5881.54,5819.96,5852.74,2821275
2019-08-29,5877.57,5919.28,5826.92,5867.63,3739951
2019-08-30,5944.11,6001.71,5899.42,6000.72,6115381
2019-09-02,5984.83,6036.47,5976.88,5994.76,2850978
2019-09-03,6007.67,6086.13,6005.69,6056.34,3903166
2019-09-04,6091.1,6125.86,6044.42,6107.98,3970829
2019-09-05,6157.65,6379.12,6147.71,6345.35,9872248
2019-09-06,6307.61,6336.42,6242.06,6316.55,5674065
2019-09-09,6354.29,6454.6,6347.33,6451.62,6779316
2019-09-10,6362.24,6410.9,6316.55,6325.49,6855537
2019-09-11,6325.49,6420.83,6324.49,6406.93,5400295
2019-09-12,6450.63,6512.21,6441.69,6470.49,6311419
2019-09-13,6506.25,6520.15,6468.5,6492.34,7030734
2019-09-17,6491.34,6544.97,6474.46,6497.3,4961799
2019-09-18,6436.72,6438.71,6261.92,6353.29,7199084
2019-09-19,6388.05,6391.04,6297.68,6331.44,6149715
2019-09-20,6331.44,6399.98,6331.44,6367.2,5321859
2019-09-24,6330.45,6391.04,6324.49,6370.18,3487728
2019-09-25,6356.27,6497.3,6345.35,6483.4,6530920
2019-09-26,6547.95,6547.95,6383.09,6396.0,5758241
2019-09-27,6379.07,6430.87,6212.69,6329.25,6019401
2019-09-30,6326.26,6373.09,6305.34,6323.27,4364816
2019-10-01,6364.12,6368.11,6314.31,6326.26,4580924
2019-10-02,6247.56,6274.46,6167.86,6176.82,5884798
2019-10-03,6053.29,6139.96,6043.33,6125.02,4462882
2019-10-04,6127.01,6200.73,6125.02,6191.77,4102535
2019-10-07,6226.64,6236.6,6164.87,6183.8,2969400
2019-10-08,6193.76,6204.72,6153.91,6178.82,3982888
2019-10-09,6120.04,6177.82,6117.05,6150.92,3720407
2019-10-10,6120.04,6143.95,6060.26,6113.06,4162058
2019-10-11,6196.75,6239.59,6170.85,6206.71,4722252
2019-10-15,6286.41,6300.36,6218.67,6287.41,4964257
2019-10-16,6346.19,6373.09,6312.32,6352.17,4600095
2019-10-17,6391.02,6492.64,6390.02,6485.67,6594651
2019-10-18,6505.59,6532.49,6417.92,6424.89,4664938
2019-10-21,6452.79,6456.77,6378.07,6435.85,2737633
2019-10-23,6336.23,6355.16,6268.48,6331.24,5166713
2019-10-24,6359.14,6372.09,6276.45,6316.3,3364677
2019-10-25,6338.22,6401.98,6258.52,6290.4,4779064
2019-10-28,6364.12,6411.94,6321.28,6346.19,3933202
2019-10-29,6406.96,6465.74,6386.04,6417.92,5125961
2019-10-30,6464.74,6464.74,6307.33,6341.21,8516836
2019-10-31,6625.14,6669.97,6547.43,6600.24,12130846
2019-11-01,6575.33,6645.07,6559.39,6594.26,5839629
2019-11-05,6669.97,6714.81,6619.16,6667.98,6917157
2019-11-06,6704.84,6716.8,6601.23,6615.18,5208369
2019-11-07,6576.33,6595.25,6486.66,6527.51,4845212
2019-11-08,6575.33,6597.25,6520.53,6542.45,4805764
2019-11-11,6639.09,6664.0,6608.21,6658.02,4888072
2019-11-12,6677.94,6741.7,6676.95,6741.7,5009927
2019-11-13,6762.63,6829.38,6760.63,6786.54,5205057
2019-11-14,6728.75,6735.73,6638.09,6675.95,4926214
2019-11-15,6679.94,6733.73,6655.03,6700.86,3912525
2019-11-18,6739.71,6828.38,6725.76,6818.42,4732591
2019-11-19,6753.66,6764.62,6698.87,6729.75,5122147
2019-11-20,6664.0,6706.84,6647.06,6671.97,4343135
2019-11-21,6642.08,6679.94,6533.49,6608.21,5636971
2019-11-22,6662.0,6711.82,6656.03,6661.01,3997342
2019-11-25,6682.93,6688.9,6647.06,6687.91,2568200
2019-11-26,6763.62,6871.22,6753.66,6870.22,9576297
2019-11-27,6857.27,6931.99,6839.34,6906.09,6597261
2019-11-28,6924.02,6942.95,6850.3,6871.22,3753932
2019-11-29,6924.02,7001.73,6867.23,6878.19,7362823
2019-12-02,6953.91,7008.7,6920.04,6971.84,6451215
2019-12-03,6913.06,7075.45,6899.11,7075.45,7275697
2019-12-04,7023.65,7071.47,6965.86,7071.47,7102048
2019-12-05,7135.23,7150.17,7043.57,7061.5,6953191
2019-12-06,7073.46,7101.36,6997.74,7041.58,3828913
2019-12-09,7105.34,7145.19,7099.36,7117.3,5462519
2019-12-10,7173.09,7240.83,7171.09,7217.92,6504414
2019-12-11,7180.06,7202.97,7177.07,7192.02,6060856
2019-12-12,7272.71,7292.64,7209.95,7273.71,7089902
2019-12-13,7405.22,7448.05,7373.33,7415.18,8899768
2019-12-16,7386.29,7476.95,7368.35,7438.09,4845212
2019-12-17,7465.99,7467.98,7392.26,7427.13,5318481
2019-12-18,7342.45,7411.19,7337.47,7385.29,3836441
2019-12-19,7394.26,7444.07,7381.3,7425.14,3693808
2019-12-20,7342.45,7350.42,7262.75,7298.62,7674688
2019-12-23,7373.33,7398.24,7343.45,7364.37,3228669
2019-12-24,7406.21,7438.09,7337.47,7378.32,2890304
2019-12-25,7378.32,7395.25,7350.42,7389.27,1810969
2019-12-26,7371.34,7412.19,7359.39,7399.24,2306522
2019-12-27,7422.15,7454.03,7379.31,7422.15,3610998
2019-12-30,7393.26,7395.25,7326.51,7373.33,4529130
2020-01-06,7303.6,7401.23,7297.62,7392.26,5173439
2020-01-07,7513.81,7674.21,7503.85,7626.39,11763974
2020-01-08,7562.62,7673.21,7485.91,7631.37,11447893
2020-01-09,7745.94,7809.7,7688.15,7774.83,9229902
2020-01-10,7834.6,7886.41,7800.73,7813.68,7991171
2020-01-14,7920.28,8082.67,7913.31,8005.96,13353516
2020-01-15,7905.34,7986.04,7833.61,7850.54,11328747
2020-01-16,7849.55,7963.12,7827.63,7906.33,6720823
2020-01-17,7990.02,8006.96,7894.38,7894.38,6816982
2020-01-20,7962.13,7983.05,7936.22,7961.13,4302282
2020-01-21,7970.1,7977.07,7887.41,7914.31,4237942
2020-01-22,7880.43,7951.17,7867.48,7929.25,5112009
2020-01-23,7910.32,7957.14,7882.42,7920.28,4563760
2020-01-24,7941.2,7941.2,7853.53,7909.32,3985096
2020-01-27,7768.85,7903.35,7698.12,7835.6,6379547
2020-01-28,7731.99,7800.73,7711.07,7743.94,5893229
2020-01-29,7799.73,7828.63,7742.95,7805.71,4678488
2020-01-30,7747.93,7748.93,7572.59,7638.34,7289749
2020-01-31,7777.82,7788.78,7679.19,7689.15,5681739
2020-02-03,7523.77,7702.1,7517.79,7674.21,5266085
2020-02-04,7621.4,7697.12,7516.8,7671.22,8395683
2020-02-05,7832.61,7881.43,7567.61,7630.37,14425523
2020-02-06,7747.93,7828.63,7660.26,7815.68,9821915
2020-02-07,7860.51,7870.47,7765.86,7796.75,5777597
2020-02-10,7683.17,7720.03,7638.34,7662.25,6040580
2020-02-12,7623.4,7704.09,7604.47,7688.15,5424075
2020-02-13,7710.07,7732.99,7628.38,7641.33,4267151
2020-02-14,7591.52,7625.39,7556.65,7593.51,5212284
2020-02-17,7487.9,7528.75,7412.19,7424.14,5619506
2020-02-18,7274.7,7347.43,7211.94,7237.84,7614664
2020-02-19,7329.5,7394.26,7276.7,7342.45,4928724
2020-02-20,7471.96,7574.58,7432.11,7493.88,6589030
2020-02-21,7428.13,7519.79,7423.15,7451.04,4212948
2020-02-25,7078.44,7287.66,7064.49,7241.83,8540424
2020-02-26,7158.14,7158.14,6999.74,7128.25,7964973
2020-02-27,7024.64,7031.62,6804.47,6851.29,10880773
2020-02-28,6674.96,6743.7,6547.43,6586.29,11680462
